DateTime,Estimated TWh per Year,Minimum TWh per Year
2018-04-07 00:00:00,22.3639188498731,14.0475338417692
2018-04-08 00:00:00,22.3639188498731,13.8674346117217
2018-04-09 00:00:00,22.3639188498731,13.3113240773279
2018-04-10 00:00:00,22.3639188498731,13.3933825265516
2018-04-11 00:00:00,22.3639188498731,13.3969333578431
2018-04-12 00:00:00,22.3639188498731,13.1783779785264
2018-04-13 00:00:00,22.3639188498731,12.9548165933996
2018-04-14 00:00:00,22.3639188498731,13.1223291832172
2018-04-15 00:00:00,22.3639188498731,13.101914555393
2018-04-16 00:00:00,22.3639188498731,13.1322035684256
2018-04-17 00:00:00,22.3639188498731,13.0894989684432
2018-04-18 00:00:00,22.3639188498731,12.804356135071
2018-04-19 00:00:00,22.3639188498731,12.6565001075661
2018-04-20 00:00:00,22.3639188498731,12.6349832358091
2018-04-22 00:00:00,22.3639188498731,13.0073414391072
2018-04-24 00:00:00,22.3639188498731,12.8267898014999
2018-04-25 00:00:00,22.3639188498731,12.7679555911288
2018-04-26 00:00:00,22.3639188498731,13.037556151345
2018-04-27 00:00:00,22.3639188498731,12.8124400390195
2018-04-28 00:00:00,22.3639188498731,12.7615200487185
2018-04-29 00:00:00,22.3639188498731,12.8065445125611
2018-04-30 00:00:00,22.3639188498731,12.8230683268787
2018-05-01 00:00:00,22.376845047488,12.5611927159745
2018-05-02 00:00:00,22.4017386237131,12.26404576951
2018-05-03 00:00:00,22.4383421844687,12.3815910023443
2018-05-04 00:00:00,22.475544005061,12.6375761917547
2018-05-05 00:00:00,22.516491133136,12.7536303339286
2018-05-06 00:00:00,22.5536873160715,12.9349314869792
2018-05-07 00:00:00,22.5859912649923,13.226929407388
2018-05-08 00:00:00,22.6185573069609,13.2310323142235
2018-05-09 00:00:00,22.6502834746479,12.7868992089326
2018-05-10 00:00:00,22.678861228223,12.8499538098443
2018-05-11 00:00:00,22.7013960146966,12.8294222067405
2018-05-12 00:00:00,22.7245355410661,13.0044799728391
